created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url,mention_username
Fri Nov 17 23:21:44 +0000 2023,1725655488493183189,"Fuck you, El0n Mu$k https://t.co/S1m9dRwVZ6",129,254,32321,83139,en,1102309757153611778,1725655488493183189,ComradeStu,https://twitter.com/ComradeStu/status/1725655488493183189,
Fri Nov 17 22:19:48 +0000 2023,1725639902774145199,A work of art! 💖  #MeghansGotHerGrooveBack https://t.co/3XftTAdnAT,0,0,36,165,en,1025035651580928005,1725639902774145199,Mu_Ri_Elle,https://twitter.com/Mu_Ri_Elle/status/1725639902774145199,
Fri Nov 17 22:10:45 +0000 2023,1725637627829727407,@lib_crusher Bro they are so mad https://t.co/ksXACyGMF2,16,10,36,1192,en,1542162555199782919,1725632001108070590,McMuIIah,https://twitter.com/McMuIIah/status/1725637627829727407,lib_crusher
Fri Nov 17 21:11:26 +0000 2023,1725622699857264683,GUYS OH MU GODDODDIDKDJDNDB I GOT IT I CRIED SO HARD https://t.co/pVd3s84bmt,7,9,19,214,en,1367996686577119233,1725622699857264683,xheroeskr,https://twitter.com/xheroeskr/status/1725622699857264683,
Fri Nov 17 19:21:33 +0000 2023,1725595043749048451,David Ornstein going after City 😂😂 Go on Lad! 👍,0,9,37,186,en,1565977883688017920,1725595043749048451,BillyMeredithMU,https://twitter.com/BillyMeredithMU/status/1725595043749048451,
Fri Nov 17 19:09:45 +0000 2023,1725592077684130242,"The elected president @HEBobiwine This evening, I checked on our comrade Hon. Muhammad Ssegirinya at the hospital where he remains admitted.  He is still weak but certainly getting better. https://t.co/7ndPh8tMX7",0,7,21,392,en,1168882969697837056,1725592077684130242,NsubugaMu,https://twitter.com/NsubugaMu/status/1725592077684130242,HEBobiwine
Fri Nov 17 18:46:36 +0000 2023,1725586248629395863,"IS THIS WHY THEY CALL MO XUANYU A CUT SLEEVE IN THE NOVEL??? how in the world did they ever think that was an insult, this is the most romantic shit i’ve ever read https://t.co/3c9NQ1byEl",87,29,387,2506,en,1707794726198616064,1725586248629395863,windmastersfan,https://twitter.com/windmastersfan/status/1725586248629395863,
Fri Nov 17 17:59:40 +0000 2023,1725574438681301096,"This is why Gameday should start highlighting other programs besides the same 15 teams every year  This is the crowd for the @PatMcAfeeShow   What it does for some schools, the energy it brings is far better than a normal show. Wish @CollegeGameDay would take notes https://t.co/yvMxSV8H0c",0,3,22,244,en,2511218569,1725574438681301096,BarstoolMU,https://twitter.com/BarstoolMU/status/1725574438681301096,"PatMcAfeeShow, CollegeGameDay"
Fri Nov 17 17:37:36 +0000 2023,1725568883933733289,full grown men are having meltdowns on twitter .com over getting kicked from the Fairy Princess Sparkles Destiny 2 clan,2,32,5,472,en,1481284619576168456,1725568883933733289,MuItimach,https://twitter.com/MuItimach/status/1725568883933733289,
Fri Nov 17 17:07:44 +0000 2023,1725561370911846788,Boulevard of Broken Dreams by Green Day♩ https://t.co/TaEQmNqpNU,113,11,1046,4060,en,1703868558835400705,1725561370911846788,xXMu3icl0v3rXx,https://twitter.com/xXMu3icl0v3rXx/status/1725561370911846788,
Fri Nov 17 16:21:39 +0000 2023,1725549774206796023,"🚨Terrorism has no religion""  "" Only A Very Small Number of organizations are responsible for tarnishing the reputation of the entire Mu$|im C0mmuπity. These carefully selected |$|amic organizations work to spread Teππorism in the name of Islam. it's crucial to oppose… https://t.co/pTeBGCkeZ9""",69,252,520,1005,en,1259334639820431366,1725549774206796023,Shunyaa00,https://twitter.com/Shunyaa00/status/1725549774206796023,
Fri Nov 17 15:35:53 +0000 2023,1725538256526209321,"@TheBaddestMitch I’d add an egg, heavy cream and 2x the cheese. Im not against the onion but I don’t add it. Also needs paprika",0,7,3,448,en,127092352,1725530792997138837,Have_MURcy,https://twitter.com/Have_MURcy/status/1725538256526209321,TheBaddestMitch
Fri Nov 17 15:16:31 +0000 2023,1725533382082285955,Madonna asks the audience if they want her to dance some more and she grants their command during this performance of Don’t Tell Me https://t.co/O4a7cuTZ0q,6,4,35,238,en,1538678063164186624,1725533382082285955,QueenofPopMUSlC,https://twitter.com/QueenofPopMUSlC/status/1725533382082285955,
Fri Nov 17 15:12:10 +0000 2023,1725532286710333760,mu qing: i love you   feng xin: more than your cats?  mu qing: don’t be stupid,1,1,71,438,en,1561380619829088259,1725532286710333760,fqrot,https://twitter.com/fqrot/status/1725532286710333760,
Fri Nov 17 14:55:15 +0000 2023,1725528027981832296,“WHY IS HE MAKING THOSE FACES WHY IS HE LIKE TRYING TO BE SEDUCTIVE EW OH MY GOD MU DAY IS RUINED”  Dream: https://t.co/M7jvzdEBTq,1,11,208,2357,en,1360906776045060097,1725528027981832296,choggily_milk,https://twitter.com/choggily_milk/status/1725528027981832296,
Fri Nov 17 14:26:25 +0000 2023,1725520774629298530,"IT'S time for all us Blues Fans,team etc stick together and get out this mess Weve been in shit positions like this before and knowing EFC will be again But not once have I ever like my father before me and vice versa with my kids wanted to be anything but a blue KEEP THE FAITH https://t.co/mZyYUr9Slz",0,21,54,492,en,1613906455429632000,1725520774629298530,BarryMu24127093,https://twitter.com/BarryMu24127093/status/1725520774629298530,
Fri Nov 17 14:23:25 +0000 2023,1725520018664718534,"Nice one . It is actually mɛɛnsɛm or mmarima nsɛm"" not Mensah.  ""Efie biara mɛɛnsɛm wɔ mu"" which means there's ruffianism or aggression  in every household.  And not Mensah ,as in third born.""",15,17,86,210,en,1329096613902561283,1725520018664718534,OwusuJR_,https://twitter.com/OwusuJR_/status/1725520018664718534,
Fri Nov 17 13:42:10 +0000 2023,1725509637909205221,What is that one language you wish to speak fluently?,13,162,18,152,en,3149150837,1725509637909205221,Happie_Mu,https://twitter.com/Happie_Mu/status/1725509637909205221,
Fri Nov 17 12:37:05 +0000 2023,1725493257529102457,my dil is in my mu guys😭🤌🏻🫀🫶🏼 #Abhisha https://t.co/xxzrg68cMM,4,6,498,1579,en,1694746826929520640,1725493257529102457,kayooteedits,https://twitter.com/kayooteedits/status/1725493257529102457,
Fri Nov 17 10:59:18 +0000 2023,1725468651166306562,"@GravitysRa1nbow spend the entire time flirting with his wife""  Good old Iliad diplomacy. Works every time.""",0,0,0,256,en,1341535607080824833,1725466669122744751,MuKuDk2,https://twitter.com/MuKuDk2/status/1725468651166306562,GravitysRa1nbow
Fri Nov 17 10:56:30 +0000 2023,1725467946804445230,"Allah kaci gaba da rufa mana asiri,mu ci halak mu gama lafiya kamar iyayen mu. See how the mopol is directing emefele like a commoner. This is someone that is a whole central bank governor of a country like Nigeria.  Everyday we see why our parents distanced themselves from such.",6,16,121,154,en,730833825249538051,1725467946804445230,umarkhalifa19,https://twitter.com/umarkhalifa19/status/1725467946804445230,
Fri Nov 17 10:41:48 +0000 2023,1725464245158945092,WHY IS HE MAKING THOSE FACES WHY IS HE LIKE TRYING TO BE SEDUCTIVE EW OH MY GOD MU DAY IS RUINED https://t.co/5taTa0Jd5J,0,0,15,744,en,1495681107966275584,1725464245158945092,neeppneepp,https://twitter.com/neeppneepp/status/1725464245158945092,
Fri Nov 17 07:57:15 +0000 2023,1725422835881935171,MU 🐱 231117 - 16:16  : Yesterday https://t.co/Ir7kmdPNhC,2,0,27,271,en,1277810014997098496,1725422835881935171,niziubbl,https://twitter.com/niziubbl/status/1725422835881935171,
Fri Nov 17 07:34:15 +0000 2023,1725417046597382145,president Museveni talks about Sex:  “Munoonyaki mu bwa malaaya? Are you inspectors of private parts”? https://t.co/WQbvwSQiTA,13,42,102,378,en,1110881874132504580,1725417046597382145,MwesigyeFranks,https://twitter.com/MwesigyeFranks/status/1725417046597382145,
Fri Nov 17 07:16:37 +0000 2023,1725412608193474805,"@karlitsssssss but she didn’t secure a spot in the voice for change and that says a lot about her chances on the crown already. knowing that the recent MU editions have been heavy on advocacies and they’re looking for a spokesperson more than a model. idk, we’ll see. she at least deserves top 5",0,1,2,192,en,1166298230843265024,1725369017077309863,thisisriccy,https://twitter.com/thisisriccy/status/1725412608193474805,karlitsssssss
Fri Nov 17 06:31:29 +0000 2023,1725401251574137156,WHY IS HE MAKING THOSE FACES WHY IS HE LIKE TRYING TO BE SEDUCTIVE EW OH MY GOD MU DAY IS RUINED https://t.co/pweZ83u8U7,2,11,205,1953,en,1637889583894372356,1725401251574137156,slayhey_,https://twitter.com/slayhey_/status/1725401251574137156,
Fri Nov 17 05:48:52 +0000 2023,1725390526600380579,"#AngelinaJolie, #MaddoxJoliePitt and #PaxJoliePitt at the luncheon for the 2023 Sweet Mu Pi Chapter of Alpha Kappa Alpha Sorority, Inc., Spelman College https://t.co/tmrRYv05XA",5,0,10,207,en,1380341341780115462,1725390526600380579,_joliefamily_,https://twitter.com/_joliefamily_/status/1725390526600380579,
Fri Nov 17 05:29:47 +0000 2023,1725385725368263010,"as we fight for our rights as iskolars ng bayan, let us not forget that classrooms and universities were turned to ashes in palestine just in the past month.",0,2,273,874,en,1359467324235862018,1725385725368263010,MU0GNABUO,https://twitter.com/MU0GNABUO/status/1725385725368263010,
Fri Nov 17 05:21:58 +0000 2023,1725383759221170493,"🆕📸 Dr. Jacqueline Walters, founder of 50 shades of Pink Foundation, A post-surgical brand for breast cancer patients and survivors, chats with #AngelinaJolie at luncheon for the 2023 Sweet Mu Pi Chapter of Alpha Kappa Alpha Sorority, Inc., Spelman College. https://t.co/FEr07hPfXQ",14,5,164,1327,en,1307328825001275393,1725383759221170493,angeltresjolie_,https://twitter.com/angeltresjolie_/status/1725383759221170493,
Fri Nov 17 04:42:02 +0000 2023,1725373709727170577,Naye mwe.... Love is a beautiful and powerful thing (disclaimer)🤌☠️😂 See how it made the notoriously no~nonsense Rukutana who once told Bamugemereire to go and report him to God softer than a spaghetti strand in boiling water 😂🫣 https://t.co/eOr17DiFcI,11,38,45,316,en,829577236734951424,1725373709727170577,kadobamosesUG,https://twitter.com/kadobamosesUG/status/1725373709727170577,
Fri Nov 17 03:30:54 +0000 2023,1725355807213060369,“The Queen of Pop has gone goth”  EXACTLY Mother TELL EM WHO YOU BE https://t.co/FKHtBD4Lbj,3,3,35,248,en,1538678063164186624,1725355807213060369,QueenofPopMUSlC,https://twitter.com/QueenofPopMUSlC/status/1725355807213060369,
Fri Nov 17 02:36:28 +0000 2023,1725342109408874512,Shawn Mendes Hands ❤️‍🔥❤️‍🔥 https://t.co/jH20UyWCyy,16,3,94,1083,en,1401606256671039495,1725342109408874512,Mu_InWonder,https://twitter.com/Mu_InWonder/status/1725342109408874512,
Fri Nov 17 02:09:06 +0000 2023,1725335218926800930,This is something that me and my friends have no idea. Who can give us a guess as to why Mu Qing was so excited?  cuz he finally discovered Xie Lian had a cruel side like normal humans? 🧐,5,20,52,740,en,3146694941,1725335218926800930,Twins_side,https://twitter.com/Twins_side/status/1725335218926800930,
Fri Nov 17 01:52:57 +0000 2023,1725331158387560450,MESSI LOSES THE BALL AND NUNEZ SCORES. 😭😭😭  https://t.co/Z8C8921ejc,51,68,252,1918,en,599147268,1725331158387560450,FutbolMuu,https://twitter.com/FutbolMuu/status/1725331158387560450,
Fri Nov 17 01:40:27 +0000 2023,1725328012206346363,idec about him not having his wicks from the movie why is everyone insistent on the same like 3 black hair styles,2,7,28,515,en,1148046857454718977,1725328012206346363,Ari3mu,https://twitter.com/Ari3mu/status/1725328012206346363,
Fri Nov 17 00:35:11 +0000 2023,1725311584762032585,This is a red card for any other player in the world but not for FIFA's boy Lionel Messi.  The most protected player of all time.  https://t.co/f1vxkCl2f5,194,297,907,5499,en,599147268,1725311584762032585,FutbolMuu,https://twitter.com/FutbolMuu/status/1725311584762032585,
Thu Nov 16 23:27:03 +0000 2023,1725294440628007062,4 people on that live im sorry id sit everyone down and interrogate them until i found the rat idgaf,1,2,14,244,en,2185671758,1725294440628007062,MblaqCrymp3,https://twitter.com/MblaqCrymp3/status/1725294440628007062,
Thu Nov 16 22:56:17 +0000 2023,1725286698500661751,"@browningisland Nigga, was that supposed to make us feel better",0,2,9,165,en,127092352,1725282372222877727,Have_MURcy,https://twitter.com/Have_MURcy/status/1725286698500661751,browningisland
Thu Nov 16 22:00:13 +0000 2023,1725272586123100612,Madonna respectfully asking fans during rehearsal to stop recording and wait for the show 🤍 https://t.co/Cykv2okJMG,7,11,34,296,en,1538678063164186624,1725272586123100612,QueenofPopMUSlC,https://twitter.com/QueenofPopMUSlC/status/1725272586123100612,
Thu Nov 16 21:47:59 +0000 2023,1725269507348828184,remember when hualian’s statues broke into heaven and did it in mu qing’s backyard,26,10,103,1107,en,1425068572385161217,1725269507348828184,planetmuqing,https://twitter.com/planetmuqing/status/1725269507348828184,
Thu Nov 16 21:09:48 +0000 2023,1725259899364348101,"Surprise College visit by Taata, the uncles &amp  aunties… “Ignore the diff in height between [First Son] Solomon Kampala &amp  [President] @HEBobiwine. Naye Ensi eno! Mbu Kati nange nina omwana mu university? Kyo ki kyo!” ✍️~First Lady @BarbieItungoK💃… https://t.co/BOD2RYNr0e",0,7,28,489,en,1037645939895349248,1725259899364348101,BuffaloSoldierA,https://twitter.com/BuffaloSoldierA/status/1725259899364348101,"HEBobiwine, BarbieItungoK"
Thu Nov 16 20:51:09 +0000 2023,1725255205292482998,i care about consistency more than anything else and i think you can see it most in my edgeguards  also stop saying this mu is -2 i stg 😭 https://t.co/LR2PkNFFsY,1,11,7,233,en,772074085,1725255205292482998,MajorSSB,https://twitter.com/MajorSSB/status/1725255205292482998,
Thu Nov 16 19:52:50 +0000 2023,1725240531133882847,Mu qing loves spending hours and hours petting puqi shrine's cats 🥰🐈‍⬛ I wanted to do an art for Mu qing happy day but it turned into a hc distress signal 🤭 (ofc mq adopted them all) #tgcf #天官赐福 https://t.co/7lPCrJQ6u1,0,9,194,871,en,796620499392622592,1725240531133882847,eedweiz,https://twitter.com/eedweiz/status/1725240531133882847,
Thu Nov 16 19:23:08 +0000 2023,1725233054380101640,Whats crazy is that gojo looked at this and not only tanked it but said yeah my ct is better  https://t.co/VOMfTifnx2,4,8,40,471,en,1638830531168141313,1725233054380101640,shinobirate,https://twitter.com/shinobirate/status/1725233054380101640,
Thu Nov 16 19:00:19 +0000 2023,1725227312801542463,Madonna delivering amazing vocals in a beautiful acoustic performance of Mother and Father https://t.co/5xhsXvIJhQ,9,10,81,403,en,1538678063164186624,1725227312801542463,QueenofPopMUSlC,https://twitter.com/QueenofPopMUSlC/status/1725227312801542463,
Thu Nov 16 18:46:57 +0000 2023,1725223952057057406,🆕📸 This gets much better. #AngelinaJolie attends the Neophyte presentation of The Sweet Mu Pi Chapter of Alpha Kappa Alpha where her daughter Zahara Marley Jolie is now a member. 👏🫶 https://t.co/XJcIqNgYFH,227,64,1141,10546,en,1307328825001275393,1725223952057057406,angeltresjolie_,https://twitter.com/angeltresjolie_/status/1725223952057057406,
Thu Nov 16 18:44:18 +0000 2023,1725223285317660726,can anyone see my posts? if you van please reply or like so i know mu account is getting seen.  i'm being heavily censored  i put up an important post earlier nobody has responded or liked..  i'm very grateful.... Scott,0,56,27,310,en,228922366,1725223285317660726,schiedamseschot,https://twitter.com/schiedamseschot/status/1725223285317660726,
Thu Nov 16 18:44:06 +0000 2023,1725223231068471578,Teenagers by My Chemical Romance♩ https://t.co/89TCb9pcq5,83,4,1151,3939,en,1703868558835400705,1725223231068471578,xXMu3icl0v3rXx,https://twitter.com/xXMu3icl0v3rXx/status/1725223231068471578,
Thu Nov 16 17:27:46 +0000 2023,1725204021290381612,i’m so grateful for the people on the animation team who love mu qing https://t.co/gCJF3lWGKE,44,9,603,3342,en,1561380619829088259,1725204021290381612,fqrot,https://twitter.com/fqrot/status/1725204021290381612,
Thu Nov 16 17:05:31 +0000 2023,1725198425027752322,Blond Ambition Madonna 👱🏻‍♀️ https://t.co/7ZhCJ9qSZt,2,4,16,168,en,1538678063164186624,1725198425027752322,QueenofPopMUSlC,https://twitter.com/QueenofPopMUSlC/status/1725198425027752322,
Thu Nov 16 16:56:13 +0000 2023,1725196082068562174,Gorgeous Nightmare by Escape The Fate♩ https://t.co/gQuneRarYB,16,5,108,441,en,1703868558835400705,1725196082068562174,xXMu3icl0v3rXx,https://twitter.com/xXMu3icl0v3rXx/status/1725196082068562174,
Thu Nov 16 16:23:01 +0000 2023,1725187726213812333,"I mock this Lad daily and find him amusing, if he turns out to be correct my whole life was a lie.",3,154,27,639,en,1565977883688017920,1725187726213812333,BillyMeredithMU,https://twitter.com/BillyMeredithMU/status/1725187726213812333,
Thu Nov 16 15:41:25 +0000 2023,1725177260032827594,Darnell Washington https://t.co/jr9hlquMS7,5,26,15,464,en,1284559507293691904,1725177260032827594,MUTality7,https://twitter.com/MUTality7/status/1725177260032827594,
Thu Nov 16 15:40:17 +0000 2023,1725176973754863623,Jack Campbell https://t.co/MlkxWcLncz,4,6,9,455,en,1284559507293691904,1725176973754863623,MUTality7,https://twitter.com/MUTality7/status/1725176973754863623,
Thu Nov 16 15:39:06 +0000 2023,1725176676101882055,Jordan Reed   New Team Captain https://t.co/tHMWzIkcqE,11,43,16,588,en,1284559507293691904,1725176676101882055,MUTality7,https://twitter.com/MUTality7/status/1725176676101882055,
Thu Nov 16 15:38:13 +0000 2023,1725176454831391172,Snickers Promo  can get 1 of these cards for free https://t.co/3tiq2ntd1r,6,56,6,311,en,1284559507293691904,1725176454831391172,MUTality7,https://twitter.com/MUTality7/status/1725176454831391172,
Thu Nov 16 14:44:10 +0000 2023,1725162850698617060,"While Catriona Gray has always supported the MU reps that came after her, she'd never really said much about her impressions about them. This is the first time. 💫 Bonus that both she &amp  #MichelleDee came from Miss World &amp  then rose to represent the country in #MissUniverse. https://t.co/V8sr6lK1qF",6,6,124,1355,en,1531844224642994176,1725162850698617060,yesitisprecious,https://twitter.com/yesitisprecious/status/1725162850698617060,
Thu Nov 16 14:26:08 +0000 2023,1725158315091464686,i &lt 3 magazine covers so much https://t.co/ekgT75xEAy,59,9,639,3420,en,1703868558835400705,1725158315091464686,xXMu3icl0v3rXx,https://twitter.com/xXMu3icl0v3rXx/status/1725158315091464686,
Thu Nov 16 12:56:51 +0000 2023,1725135843159879871,hong er assim: https://t.co/Ok36dn2K5T,9,2,320,1367,en,1182331564669177856,1725135843159879871,Iiangod,https://twitter.com/Iiangod/status/1725135843159879871,
Thu Nov 16 10:05:00 +0000 2023,1725092595506815009,"Happy birthday to @ManUtd legend Paul Scholes 😀🎈  Ahead of a big weekend for @ManUtdWomen, we're enjoying this #ThrowbackThursday snap of the former Reds midfielder and a young @katiezelem - now, of course, our #MUWomen skipper 🤩❤️ https://t.co/GFsjyCv2bb",2,20,139,2220,en,133358416,1725092595506815009,MU_Foundation,https://twitter.com/MU_Foundation/status/1725092595506815009,"ManUtd, ManUtdWomen, katiezelem"
Thu Nov 16 10:01:32 +0000 2023,1725091725121872135,GET IT! #カービィイラスト https://t.co/WZKGdRKvhQ,0,0,46,230,en,1388657409598509058,1725091725121872135,jnDHxKdjsMuJdr9,https://twitter.com/jnDHxKdjsMuJdr9/status/1725091725121872135,
Thu Nov 16 08:38:00 +0000 2023,1725070703798444274,YE GYINA MU LIVE ✌🏾  Ticket 🎟️: https://t.co/B6ZytECfcT https://t.co/FwYY9Qln1R,11,5,177,834,en,273803917,1725070703798444274,PureAkan,https://twitter.com/PureAkan/status/1725070703798444274,
Thu Nov 16 06:17:29 +0000 2023,1725035340275048578,@JoelMartinRubin @YasmineTaeb Wow the police state didn’t attack people at the “we love the police state” rally?,0,0,15,403,en,1542162555199782919,1724979149398593989,McMuIIah,https://twitter.com/McMuIIah/status/1725035340275048578,"JoelMartinRubin, YasmineTaeb"
Thu Nov 16 03:39:11 +0000 2023,1724995503559950545,Friendly (not) reminder that this is the kind of expression of Feng Xin that Mu Qing loathed the most:  #TGCFS2Spoilers #fengxin #muqing #xielian #xianletrio https://t.co/CcJK0JGsWW,21,3,143,953,en,1420551387637862400,1724995503559950545,SupporterShy,https://twitter.com/SupporterShy/status/1724995503559950545,
Thu Nov 16 03:09:50 +0000 2023,1724988118967923004,A reminder that Xie Lian was the only one who believed in Mu Qing during this scene and he never doubt or blame him for anything. https://t.co/OQJAQ8feoP,12,2,109,744,en,1083333430526468096,1724988118967923004,flwrxielian,https://twitter.com/flwrxielian/status/1724988118967923004,
Thu Nov 16 03:00:09 +0000 2023,1724985681993216292,Madonna performs a beautiful acoustic version of Don’t Tell Me 100% Live https://t.co/6Mdy4g5p6M,5,7,51,282,en,1538678063164186624,1724985681993216292,QueenofPopMUSlC,https://twitter.com/QueenofPopMUSlC/status/1724985681993216292,
Thu Nov 16 02:12:03 +0000 2023,1724973575315112274,@BradSherman Really....THIS is what you took from the attack?? My lord,0,7,8,704,en,55729686,1724969356373737481,MU_CHRIS,https://twitter.com/MU_CHRIS/status/1724973575315112274,BradSherman
